STATUS;ORBITAL_PERIOD_DAYS;TRANSIT_DURATION_HOURS;TRANSIT_DEPTH_PPM;PLANET_RADIUS_REARTH;PLANET_INSOLATION_EFLUX;PLANET_EQ_TEMP_K;STELLAR_TEFF_K;STELLAR_LOGG_CMS2;STELLAR_RADIUS_RSUN
FALSE POSITIVE;1.33255441;3.828;106.7;1.12;2180.2;1743.0;6099.0;4.456;1.028
FALSE POSITIVE;359.1015;11.461;496.5;2.37;1.56;285.0;6373.0;4.438;1.047
FALSE POSITIVE;0.941840589;5.06;388.3;27.05;5547.35;2200.0;6419.0;4.33;1.142
FALSE POSITIVE;1.728521892;3.361;92.2;1.19;1869.82;1678.0;5872.0;4.282;1.157
FALSE POSITIVE;1.89125855;5.415;67.9;0.81;1839.74;1671.0;6569.0;4.41;0.927
FALSE POSITIVE;8.65312868;3.376;508.6;20.38;127.5;857.0;5880.0;4.525;0.893
CONFIRMED;30.0899459;6.654;242.6;2.25;44.79;660.0;6056.0;4.332;1.209
FALSE POSITIVE;1.39862757;9.625;45.5;2.39;38048.23;3562.0;7872.0;3.732;3.367
CONFIRMED;9.91937693;4.326;186.7;1.32;116.43;838.0;5688.0;4.415;0.971
FALSE POSITIVE;0.918510251;2.587;52.6;1.77;14485.22;2795.0;5837.0;3.791;2.338
CONFIRMED;9.47850818;6.154;184.6;1.47;189.14;946.0;6249.0;4.428;1.076
FALSE POSITIVE;0.783258387;2.2926;328.5;1.28;1395.69;1559.0;5067.0;4.565;0.715
CONFIRMED;4.24263096;2.582;187.6;1.1;174.24;926.0;5072.0;4.521;0.825
FALSE POSITIVE;1.231363214;5.8101;4774.7;10.75;1973.12;1699.0;5780.0;4.438;1.0
FALSE POSITIVE;0.755101928;3.044;119.8;0.91;2287.46;1763.0;5465.0;4.535;0.819
FALSE POSITIVE;4.56447463;6.415;208.4;1.13;156.74;902.0;5270.0;4.596;0.77
FALSE POSITIVE;1.027904857;1.6381;2381.2;30.48;1769.2;1653.0;5432.0;4.446;0.872
FALSE POSITIVE;367.95566;21.877;1414.1;3.62;0.27;183.0;4723.0;4.611;0.696
CONFIRMED;163.692336;6.853;1138.0;2.75;1.34;274.0;4999.0;4.49;0.843
FALSE POSITIVE;1.106529843;6.258;319.5;1.91;1746.73;1649.0;5932.0;4.58;0.798
FALSE POSITIVE;111.741576;3.83;238.8;6.88;49.4;676.0;5267.0;3.338;4.525
CANDIDATE;110.461746;12.46;331.2;1.93;7.34;420.0;6321.0;4.434;1.058
CONFIRMED;198.088873;7.955;1027.7;3.24;1.63;288.0;5275.0;4.397;0.969
FALSE POSITIVE;1.08193721;4.788;115.3;0.77;870.17;1385.0;4965.0;4.555;0.736
CANDIDATE;44.6226725;12.974;131.9;1.73;33.39;613.0;6198.0;4.252;1.239
FALSE POSITIVE;2.43142974;2.713;146.6;1.17;852.0;1378.0;5750.0;4.364;0.965
CONFIRMED;1.41975831;1.429;60.9;0.85;1968.38;1700.0;5925.0;4.394;1.035
CONFIRMED;169.135056;8.931;640.7;2.21;1.31;273.0;5171.0;4.545;0.801
FALSE POSITIVE;0.73095491;2.206;29.6;0.88;12770.31;2711.0;6454.0;4.163;1.587
CONFIRMED;3.951383138;1.0582;405.7;23.51;324.78;1083.0;5570.0;4.458;0.899
CONFIRMED;6.84978728;4.919;139.2;1.83;322.19;1081.0;6056.0;4.332;1.209
CANDIDATE;80.769893;4.2;128.5;1.87;12.07;475.0;4965.0;3.961;1.708
FALSE POSITIVE;1.111362442;6.24;133.9;2.86;14894.75;2820.0;6486.0;3.872;2.308
CONFIRMED;28.9060526;3.099;99.0;0.79;6.94;414.0;4657.0;4.641;0.67
CONFIRMED;8.10503551;4.459;209.9;1.45;199.74;959.0;6201.0;4.472;0.989
CONFIRMED;8.82715783;2.019;368.6;1.67;95.25;797.0;5550.0;4.539;0.878
FALSE POSITIVE;143.196381;10.424;618.1;6.64;4.95;380.0;6007.0;4.333;1.06
FALSE POSITIVE;9.089151782;3.1886;110.1;4.35;2754.19;1848.0;6729.0;3.493;4.099
FALSE POSITIVE;1.87886973;3.876;181.9;1.04;553.59;1236.0;5448.0;4.613;0.734
FALSE POSITIVE;0.979161676;2.942;160.2;1.03;1357.43;1548.0;5390.0;4.591;0.78
CANDIDATE;225.26213;14.459;389.2;2.36;2.77;329.0;5799.0;4.276;1.191
FALSE POSITIVE;0.855922327;1.514;130.9;0.87;1782.11;1658.0;5437.0;4.539;0.759
FALSE POSITIVE;25.9528725;12.434;164.1;1.53;55.82;697.0;6370.0;4.41;1.106
CANDIDATE;2.31482311;2.127;58.6;0.69;554.4;1237.0;5240.0;4.428;0.923
FALSE POSITIVE;0.952374508;3.006;204.8;1.13;1006.13;1435.0;4754.0;4.508;0.821
FALSE POSITIVE;0.936751792;5.658;26.4;2.07;50168.18;3814.0;7843.0;3.829;2.909
FALSE POSITIVE;393.34331;9.481;1750.0;2.27;0.09;140.0;3994.0;4.717;0.554
FALSE POSITIVE;0.621361411;1.0628;45.0;1.12;17004.65;2913.0;6234.0;4.046;1.66
FALSE POSITIVE;250.23760741;16.58;;;;;;;
CANDIDATE;10.778313;5.256;90.7;1.25;306.18;1067.0;6726.0;4.262;1.258
FALSE POSITIVE;0.594310785;0.9994;112.5;0.91;4338.76;2068.0;5931.0;4.554;0.845
CONFIRMED;27.2106807;10.515;99.4;1.73;65.27;725.0;5973.0;4.171;1.305
FALSE POSITIVE;4.31978105;7.204;65.8;3.87;4693.13;2111.0;5519.0;3.303;4.368
CANDIDATE;4.32710895;1.387;108.9;26.6;900.23;1397.0;5776.0;4.018;1.455
CANDIDATE;2.90512019;2.293;61.2;0.57;314.96;1075.0;5374.0;4.555;0.721
CONFIRMED;14.2651545;3.601;66.3;1.06;125.45;853.0;5825.0;4.237;1.291
CANDIDATE;5.04404366;1.682;236.5;1.47;318.92;1078.0;6039.0;4.493;0.951
CONFIRMED;11.17931581;3.103;90.6;1.81;426.61;1159.0;6292.0;4.014;1.873
FALSE POSITIVE;1.284991846;2.274;29.1;1.17;9065.72;2491.0;6060.0;3.852;2.106
CANDIDATE;1.166960319;1.6823;97.8;0.88;1534.29;1596.0;5632.0;4.537;0.904
FALSE POSITIVE;324.18028;18.15;87.9;2.2;5.01;382.0;5792.0;3.835;2.183
FALSE POSITIVE;0.530959357;2.417;84.4;0.69;2764.64;1852.0;5325.0;4.607;0.75
CANDIDATE;0.701944362;0.641;210.8;0.8;535.78;1227.0;4236.0;4.698;0.539
CANDIDATE;3.05772668;1.819;311.0;1.23;141.1;878.0;4483.0;4.57;0.731
CANDIDATE;9.9092109;2.552;942.0;2.35;54.54;693.0;5396.0;4.632;0.702
FALSE POSITIVE;0.996864568;1.098;86.7;0.77;1505.33;1588.0;5418.0;4.524;0.782
FALSE POSITIVE;0.673684895;1.161;51.1;0.7;3803.56;2001.0;5645.0;4.453;0.951
CONFIRMED;56.644452;16.551;104.6;2.44;68.37;733.0;6237.0;3.862;2.295
FALSE POSITIVE;1.710319812;2.983;43.6;0.56;978.84;1426.0;5774.0;4.524;0.825
FALSE POSITIVE;5.62978034;5.847;379.2;1.61;154.59;899.0;5497.0;4.57;0.839
FALSE POSITIVE;1.050852976;1.6788;41694.0;45.89;2423.97;1791.0;5780.0;4.438;1.0
CANDIDATE;6.39269778;2.138;174.3;1.21;148.31;890.0;5248.0;4.416;0.943
FALSE POSITIVE;1.540398683;1.5676;73.0;12.65;114263.25;4689.0;4971.0;2.373;14.678
CONFIRMED;3.0570982;3.571;144.0;0.99;493.09;1202.0;6021.0;4.57;0.819
FALSE POSITIVE;365.25921;13.74;529.0;2.39;1.23;268.0;5993.0;4.415;1.042
CANDIDATE;7.87845756;3.912;44.1;0.78;226.11;989.0;5767.0;4.287;1.135
FALSE POSITIVE;372.72688;12.751;331.7;3.52;2.67;326.0;6148.0;4.147;1.615
FALSE POSITIVE;9.9398272;4.1198;478.6;101.71;106.5;819.0;5798.0;4.507;0.941
FALSE POSITIVE;0.866346;2.011;116.4;1.24;5186.18;2165.0;6241.0;4.366;1.131
FALSE POSITIVE;0.885129679;3.156;177.3;1.21;2373.06;1780.0;5792.0;4.547;0.864
FALSE POSITIVE;56.898749;3.522;514.0;6.33;355.22;1107.0;9189.0;3.864;2.692
FALSE POSITIVE;0.438153876;1.3885;164.8;14.0;8008.07;2407.0;6032.0;4.508;0.929
FALSE POSITIVE;398.40957;11.486;880.3;3.33;1.44;279.0;6251.0;4.378;1.119
FALSE POSITIVE;0.696286519;3.194;120.8;1.34;3537.89;1969.0;5904.0;4.543;0.867
CONFIRMED;5.79179934;3.474;118.5;1.69;528.14;1222.0;6174.0;4.244;1.318
CONFIRMED;129.945392;5.786;500.1;1.18;0.23;177.0;3751.0;4.8;0.443
CANDIDATE;27.9040511;5.346;300.2;2.19;49.53;677.0;6325.0;4.409;1.112
FALSE POSITIVE;1.39772545;4.129;181.3;1.58;2275.72;1763.0;6006.0;4.38;1.114
FALSE POSITIVE;12.4246697;44.07;424.0;168.91;344.8;1099.0;6550.0;4.094;1.59
FALSE POSITIVE;383.00806;9.71;632.1;2.2;0.72;235.0;5750.0;4.538;0.882
FALSE POSITIVE;0.847588864;2.246;67.1;0.91;5000.82;2144.0;6335.0;4.427;1.072
FALSE POSITIVE;331.81534;10.56;370.3;1.84;1.2;267.0;6029.0;4.494;0.956
FALSE POSITIVE;1.75649346;3.429;27.5;1.62;13425.76;2745.0;6619.0;3.718;3.05
CANDIDATE;0.644322147;0.893;1076.6;24.39;1516.94;1592.0;5136.0;4.648;0.612
FALSE POSITIVE;1.8912501;7.648;731.0;23.5;427.26;1159.0;4883.0;4.523;0.794
CANDIDATE;17.8075656;1.643;1511.0;3.92;71.56;742.0;6194.0;4.45;0.981
FALSE POSITIVE;0.996023763;5.412;98.3;18.36;3727.96;1991.0;6110.0;4.387;1.077
FALSE POSITIVE;36.616669;8.62;237.4;1.68;21.35;548.0;5780.0;4.438;1.0
CANDIDATE;333.03842;5.948;1260.0;3.19;0.89;247.0;5743.0;4.534;0.903
CANDIDATE;3.75030469;3.246;35.5;0.87;842.07;1374.0;5866.0;4.191;1.339
CANDIDATE;0.259819659;0.6513;231.5;1.22;1410.9;1559.0;3939.0;4.736;0.526
FALSE POSITIVE;0.566795467;4.712;38.2;0.67;6076.99;2254.0;5642.0;4.337;1.056
CANDIDATE;4.72693131;4.036;26.2;0.61;495.58;1203.0;5950.0;4.323;1.196
CANDIDATE;10.0989634;6.428;57.0;1.03;251.36;1016.0;6174.0;4.244;1.318
FALSE POSITIVE;3.67515329;7.083;56.0;0.71;414.64;1150.0;5968.0;4.534;0.881
FALSE POSITIVE;0.715825886;1.212;40.6;0.58;3196.46;1920.0;5640.0;4.486;0.909
CONFIRMED;26.5487294;7.968;142.0;2.54;115.61;836.0;5456.0;3.802;2.154
FALSE POSITIVE;0.492291661;0.894;1107.6;3.42;2415.37;1788.0;4971.0;4.566;0.718
FALSE POSITIVE;1.6911935;9.479;2801.0;6.36;1292.5;1528.0;5780.0;4.438;1.0
FALSE POSITIVE;2.42803503;3.045;73.8;0.85;1249.87;1516.0;6609.0;4.484;0.974
FALSE POSITIVE;372.94844;13.879;253.5;1.34;0.7;233.0;5763.0;4.559;0.827
FALSE POSITIVE;0.787120016;3.1648;265.5;23.81;3579.78;1972.0;6112.0;4.481;0.787
CANDIDATE;13.12297275;2.234;43.7;1.29;266.05;1030.0;6134.0;4.065;1.665
CONFIRMED;6.28384079;4.291;35.7;0.73;356.49;1108.0;5888.0;4.275;1.227
FALSE POSITIVE;21.131609;13.66;73.5;0.94;44.45;659.0;5780.0;4.438;1.0
FALSE POSITIVE;81.675841;11.53;143.4;1.31;7.33;420.0;5780.0;4.438;1.0
FALSE POSITIVE;28.5463574;9.29;153.3;1.35;29.76;596.0;5780.0;4.438;1.0
CANDIDATE;22.7909233;9.565;53.6;1.38;130.75;862.0;6311.0;4.116;1.642
FALSE POSITIVE;72.563291;3.088;332.3;1.99;8.58;436.0;5780.0;4.438;1.0
CONFIRMED;174.510276;6.689;1530.0;1.74;0.28;186.0;4367.0;4.822;0.452
CANDIDATE;0.681180633;0.8844;156.4;2.97;14116.16;2782.0;4939.0;3.635;2.377
FALSE POSITIVE;15.705388;4.871;283.7;3.3;459.41;1181.0;7454.0;4.107;1.853
FALSE POSITIVE;7.65270746;79.8969;641.1;3.21;226.81;989.0;6328.0;4.481;0.963
CONFIRMED;2.27164952;4.054;82.4;0.97;1269.46;1522.0;6274.0;4.434;1.062
FALSE POSITIVE;3.84835742;10.18;84.2;0.77;288.62;1051.0;5709.0;4.57;0.798
CANDIDATE;369.13236;10.34;215.9;2.14;2.73;328.0;6282.0;4.151;1.449
FALSE POSITIVE;1.0388961;4.755;600.8;114.1;9145.54;2494.0;7043.0;4.264;1.45
FALSE POSITIVE;293.76887;4.68;462.0;1.97;1.28;271.0;6074.0;4.522;0.847
FALSE POSITIVE;1.87885327;3.302;120.9;0.97;922.49;1406.0;5851.0;4.534;0.863
FALSE POSITIVE;0.785473311;1.3911;339.6;1.61;2325.64;1769.0;5356.0;4.466;0.871
FALSE POSITIVE;5.2438982;7.881;162.2;1.24;262.14;1026.0;5804.0;4.473;0.927
CANDIDATE;9.08745206;3.786;35.1;0.73;217.95;980.0;5888.0;4.275;1.227
FALSE POSITIVE;441.877824;6.647;1300.0;39.55;0.15;158.0;4437.0;4.629;0.635
FALSE POSITIVE;2.9761504;6.079;259.5;1.02;102.54;811.0;4236.0;4.612;0.664
CONFIRMED;64.0019669;4.724;1112.5;2.48;2.55;322.0;4652.0;4.617;0.697
CONFIRMED;4.83809469;1.096;1544.0;0.79;3.7;354.0;3187.0;5.091;0.2
FALSE POSITIVE;361.91436;8.68;228.2;1.84;1.84;297.0;6247.0;4.309;1.147
CONFIRMED;9.3281912;3.991;45.2;0.59;91.02;788.0;5525.0;4.514;0.888
CANDIDATE;106.957467;7.006;539.6;2.4;5.7;394.0;6075.0;4.486;0.969
FALSE POSITIVE;0.629001455;1.263;14.7;0.81;30567.67;3375.0;6739.0;3.948;2.059
CONFIRMED;2.71603664;1.744;98.5;1.05;807.43;1360.0;6011.0;4.452;1.041
CANDIDATE;75.8781344;1.383;1054.0;3.39;7.18;417.0;5579.0;4.413;0.972
FALSE POSITIVE;374.59003;15.19;267.9;1.34;0.62;227.0;5497.0;4.508;0.827
CANDIDATE;147.661729;6.207;1087.8;1.59;0.23;176.0;3788.0;4.774;0.49
CANDIDATE;13.00291716;3.058;225.3;1.28;60.11;710.0;5796.0;4.575;0.8
FALSE POSITIVE;319.30633;6.74;155.2;1.26;1.44;279.0;6095.0;4.459;1.014
CANDIDATE;42.0292298;8.499;373.7;2.33;26.46;578.0;5850.0;4.297;1.217
FALSE POSITIVE;1.75254087;4.098;42.5;1.41;8141.84;2423.0;6660.0;3.894;2.074
CANDIDATE;0.505111993;0.4053;212.8;1.58;2970.58;1886.0;5262.0;4.59;0.783
FALSE POSITIVE;0.646745436;1.188;115.6;1.49;7468.24;2373.0;6325.0;4.409;1.112
CONFIRMED;3.38557445;1.879;121.9;1.63;1122.9;1476.0;5718.0;4.069;1.48
FALSE POSITIVE;2.754024;4.15;172.2;1.68;1374.41;1553.0;6419.0;4.321;1.188
FALSE POSITIVE;1.975208831;1.513;76.3;1.59;4299.89;2064.0;6401.0;4.029;1.744
FALSE POSITIVE;0.960843605;3.22;141.7;19.15;3120.32;1904.0;5708.0;4.378;1.129
FALSE POSITIVE;4.206109;5.16;120.0;0.91;235.01;999.0;5480.0;4.522;0.802
FALSE POSITIVE;0.962590772;1.2569;1021.6;31.51;3989.37;2026.0;6274.0;4.434;1.062
CONFIRMED;13.3997555;3.534;167.3;1.51;145.65;886.0;6401.0;4.389;1.15
CANDIDATE;2.49385348;1.414;46.9;0.59;579.64;1251.0;5615.0;4.477;0.85
FALSE POSITIVE;0.776950288;1.288;396.0;1.72;2974.07;1882.0;5861.0;4.546;0.865
FALSE POSITIVE;5.93725628;3.639;115.6;0.86;148.97;891.0;5428.0;4.494;0.799
CANDIDATE;18.22211768;2.044;2318.0;7.45;34.99;620.0;5162.0;4.411;0.958
CONFIRMED;4.56383697;2.271;201.8;1.22;218.18;980.0;5408.0;4.496;0.861
CANDIDATE;16.5340022;4.063;89.2;1.17;106.21;819.0;6052.0;4.285;1.202
FALSE POSITIVE;55.119831;4.703;114.5;1.68;35.48;622.0;6297.0;4.155;1.506
FALSE POSITIVE;25.6416117;5.5;126.4;1.76;98.5;803.0;6297.0;4.155;1.506
FALSE POSITIVE;1.33258455;5.77;152.7;15.89;1884.66;1680.0;6039.0;4.493;0.951
FALSE POSITIVE;350.81029;11.29;538.3;2.86;1.51;282.0;5841.0;4.321;1.226
CONFIRMED;0.341842017;1.1554;285.6;1.72;3991.16;2023.0;5016.0;4.601;0.747
CANDIDATE;13.9482197;7.686;119.4;2.53;301.8;1063.0;5529.0;3.808;2.346
CANDIDATE;5.67577999;3.554;51.2;1.22;802.11;1357.0;6681.0;4.233;1.438
FALSE POSITIVE;0.570953851;0.998;76.1;1.01;8688.17;2464.0;6238.0;4.396;1.145
CANDIDATE;49.564693;8.54;113.5;1.63;28.19;588.0;5907.0;4.212;1.442
FALSE POSITIVE;4.29258258;3.069;369.6;1.87;428.77;1161.0;6137.0;4.487;0.963
FALSE POSITIVE;0.960842633;2.6441;2022.9;67.53;14655.53;2808.0;7381.0;4.186;1.597
FALSE POSITIVE;14.5893928;15.54;;;102.46;;;;
CONFIRMED;5.49548533;2.461;85.8;1.3;661.04;1293.0;6157.0;4.159;1.392
CANDIDATE;2.89494709;3.254;45.8;1.16;3204.25;1919.0;7087.0;4.137;1.684
FALSE POSITIVE;0.980505042;1.4068;426.6;26.35;3100.61;1904.0;5794.0;4.372;1.059
CONFIRMED;20.4853893;10.229;89.5;3.6;251.16;1015.0;4938.0;3.45;3.324
CONFIRMED;3.58273837;1.523;360.5;1.64;302.74;1064.0;5448.0;4.517;0.872
CONFIRMED;15.604841;4.543;73.4;1.57;248.62;1013.0;6254.0;4.019;1.706
FALSE POSITIVE;75.681309;11.62;107.7;1.64;23.25;560.0;6297.0;4.155;1.506
CANDIDATE;0.762950224;1.133;187.3;1.0;1763.73;1651.0;5385.0;4.61;0.731
FALSE POSITIVE;62.060783;28.203;472.9;2.11;6.07;400.0;5526.0;4.578;0.784
CANDIDATE;170.995748;3.88;477.1;4.9;10.86;463.0;6127.0;3.991;1.983
FALSE POSITIVE;12.4252735;20.756;84.7;2.37;673.53;1299.0;6156.0;3.703;2.557
FALSE POSITIVE;39.2820405;3.344;157.5;58.67;108.22;823.0;6143.0;3.81;2.136
FALSE POSITIVE;361.54561249;25.28;;;;;;;
CANDIDATE;19.5650801;4.242;61.7;0.97;92.77;791.0;6180.0;4.294;1.235
FALSE POSITIVE;355.79978;5.972;172.3;1.87;2.6;324.0;6350.0;4.225;1.394
FALSE POSITIVE;410.99389;12.01;550.0;2.09;0.55;220.0;5471.0;4.533;0.898
FALSE POSITIVE;2.17823752;2.259;44.0;0.64;1114.8;1473.0;6052.0;4.422;0.969
FALSE POSITIVE;1.404674486;5.056;155.5;0.86;379.5;1126.0;4716.0;4.65;0.609
FALSE POSITIVE;24.9097436;3.856;150.2;2.24;163.58;912.0;6596.0;4.037;1.757
CONFIRMED;12.3101351;3.797;263.7;1.51;42.42;651.0;5009.0;4.491;0.84
CONFIRMED;2.61576515;2.777;120.4;1.06;851.6;1379.0;6088.0;4.446;0.958
FALSE POSITIVE;409.2452;13.06;531.2;2.1;0.84;244.0;5910.0;4.466;0.911
CONFIRMED;6.94245216;3.491;160.8;1.34;239.39;1003.0;6108.0;4.466;1.03
CANDIDATE;5.53312006;3.486;53.1;1.05;680.77;1303.0;6170.0;4.15;1.425
CANDIDATE;200.721168;9.91;822.5;3.32;2.72;327.0;5566.0;4.275;1.17
CONFIRMED;9.4061364;4.882;79.5;1.14;219.36;981.0;5855.0;4.24;1.268
FALSE POSITIVE;0.935086665;1.12;71.2;1.18;8250.8;2431.0;6762.0;4.282;1.348
FALSE POSITIVE;1.489457454;3.028;56.3;1.58;8026.6;2415.0;6316.0;3.908;2.087
FALSE POSITIVE;1.181165291;1.013;370.4;1.52;905.88;1398.0;5203.0;4.582;0.747
CONFIRMED;66.373298;8.559;415.0;1.99;11.59;471.0;6143.0;4.47;0.976
CONFIRMED;13.61165024;7.617;95.5;1.46;198.73;958.0;6170.0;4.192;1.499
CONFIRMED;6.24564633;2.459;212.0;1.06;67.62;731.0;4858.0;4.622;0.707
FALSE POSITIVE;0.945829261;1.715;98.2;0.86;2433.01;1790.0;5959.0;4.546;0.859
CANDIDATE;10.8614163;6.02;64.8;1.01;154.68;899.0;6339.0;4.454;1.017
FALSE POSITIVE;0.973160836;0.864;138.3;1.22;3303.84;1932.0;6108.0;4.466;1.03
FALSE POSITIVE;4.05943749;3.245;105.4;2.11;664.54;1295.0;5051.0;3.978;1.655
CANDIDATE;7.03965141;3.141;268.7;2.72;445.49;1171.0;5902.0;4.128;1.513
CANDIDATE;4.72519164;3.751;98.8;3.98;6060.79;2250.0;6655.0;3.49;3.831
FALSE POSITIVE;6.39903778;3.15;186.6;6.54;2376.4;1780.0;5178.0;3.286;4.856
CANDIDATE;66.6434565;2.385;277.3;2.99;12.17;476.0;5751.0;4.339;1.164
FALSE POSITIVE;0.739761008;7.589;292.1;9.67;117.05;839.0;3417.0;4.9;0.35
FALSE POSITIVE;0.950735805;1.1434;175.1;1.39;3129.59;1908.0;6039.0;4.478;1.005
FALSE POSITIVE;369.819993;20.232;1599.0;4.25;0.38;201.0;4806.0;4.495;0.839
FALSE POSITIVE;2.17815935;1.839;116.3;1.22;1398.42;1561.0;6258.0;4.413;1.098
CANDIDATE;160.850075;9.427;428.1;3.41;6.87;413.0;5999.0;4.168;1.507
FALSE POSITIVE;0.720460644;1.7846;2111.5;37.33;5954.82;2240.0;6304.0;4.435;1.058
FALSE POSITIVE;3.7948721;1.713;305.1;16.1;325.63;1083.0;5883.0;4.58;0.793
CONFIRMED;122.0804953;4.054;799.9;2.92;1.83;297.0;5132.0;4.571;0.77
CANDIDATE;6.2614227;4.779;51.4;0.81;407.58;1146.0;6384.0;4.361;1.121
CANDIDATE;3.70386741;1.41;125.7;0.86;247.2;1012.0;5496.0;4.592;0.776
FALSE POSITIVE;0.638437699;0.3028;286.8;2.48;2024.34;1709.0;5073.0;4.571;0.824
FALSE POSITIVE;1.8912851;6.182;1223.4;19.96;299.44;1061.0;4700.0;4.605;0.707
CANDIDATE;19.8751355;8.041;109.0;2.49;299.47;1061.0;6918.0;4.021;2.004
FALSE POSITIVE;343.42046;11.11;482.7;2.15;1.27;270.0;6115.0;4.469;0.967
FALSE POSITIVE;3.47148164;4.679;122.7;0.85;209.73;970.0;5297.0;4.626;0.716
CONFIRMED;5.94373492;1.847;301.0;1.14;48.82;674.0;4391.0;4.598;0.682
FALSE POSITIVE;244.60373;10.87;769.8;2.1;0.72;235.0;5166.0;4.593;0.771
CONFIRMED;85.7567919;5.695;159.1;2.99;18.44;528.0;5037.0;3.783;2.213
CONFIRMED;2.18660188;1.585;122.3;0.98;345.07;1099.0;4904.0;4.535;0.772
CANDIDATE;7.2929891;4.053;72.5;0.73;158.19;904.0;5959.0;4.549;0.856
FALSE POSITIVE;3.1339356;4.477;203.7;1.58;704.95;1315.0;6137.0;4.46;1.018
CONFIRMED;2.55315031;1.849;185.3;1.25;699.7;1312.0;5970.0;4.521;0.908
CONFIRMED;2.936587946;1.8952;279.6;1.77;473.18;1190.0;5455.0;4.421;0.909
CANDIDATE;145.786556;4.891;378.0;1.82;2.84;331.0;5578.0;4.44;0.95
FALSE POSITIVE;1.33254212;3.848;37.4;1.45;12477.61;2694.0;6613.0;3.87;2.237
CONFIRMED;10.7769944;2.616;185.6;1.15;75.83;752.0;5455.0;4.457;0.852
CANDIDATE;2.5093344;1.833;184.3;1.47;1143.04;1483.0;6278.0;4.425;1.081
FALSE POSITIVE;0.918921494;0.9425;321.0;1.49;1960.12;1697.0;5655.0;4.561;0.833
CONFIRMED;7.84931877;3.747;68.2;0.81;172.98;925.0;5678.0;4.365;0.99
FALSE POSITIVE;67.7125988;1.538;542.4;82.63;10.63;460.0;6309.0;4.517;0.847
FALSE POSITIVE;12.4285576;13.98;620.1;2.22;47.26;669.0;5492.0;4.604;0.752
FALSE POSITIVE;1.275511306;1.889;69.3;0.84;2160.97;1739.0;5921.0;4.418;1.015
FALSE POSITIVE;5.78159956;2.222;72.8;1.7;1117.19;1475.0;6443.0;4.023;1.884
FALSE POSITIVE;8.4805019;8.345;164.9;1.26;87.82;781.0;5555.0;4.554;0.737
CANDIDATE;24.5607107;8.679;55.2;1.13;90.55;787.0;6170.0;4.192;1.499
CONFIRMED;2.94648935;3.155;57.0;0.89;1187.5;1497.0;6481.0;4.378;1.171
FALSE POSITIVE;1.227986164;1.551;150.5;1.17;1846.47;1673.0;5746.0;4.435;0.931
FALSE POSITIVE;2.11548883;4.008;169.5;1.29;978.38;1426.0;5952.0;4.489;0.971
FALSE POSITIVE;358.96247;23.49;670.8;2.37;0.81;242.0;5743.0;4.527;0.904
FALSE POSITIVE;2.17815196;2.445;245.0;1.09;395.98;1139.0;5357.0;4.634;0.7
FALSE POSITIVE;342.315407;12.476;719.7;3.15;2.03;304.0;6425.0;4.373;1.164
FALSE POSITIVE;1.089077224;2.705;152.7;1.0;1068.22;1458.0;5118.0;4.547;0.83
FALSE POSITIVE;1.288066288;6.4616;10083.0;34.84;692.0;1310.0;5233.0;4.625;0.639
CANDIDATE;24.6683831;8.556;109.2;1.76;91.32;788.0;6059.0;4.151;1.554
FALSE POSITIVE;2.31894284;5.321;66.5;0.87;844.12;1375.0;5780.0;4.438;1.0
CONFIRMED;6.98472143;2.724;90.7;1.19;297.15;1059.0;5839.0;4.279;1.227
CANDIDATE;349.41047;15.02;652.8;2.41;0.97;253.0;5878.0;4.512;0.945
FALSE POSITIVE;0.562563871;1.591;34.6;0.69;11201.45;2626.0;6577.0;4.381;1.145
FALSE POSITIVE;0.93373458;4.364;127.7;0.93;1446.48;1573.0;5335.0;4.577;0.804
FALSE POSITIVE;1.33251948;3.733;233.7;1.64;2218.21;1751.0;5926.0;4.381;1.058
FALSE POSITIVE;168.84663;9.75;215.1;1.45;2.78;329.0;5897.0;4.489;0.992
CANDIDATE;14.8162925;4.973;108.2;1.57;163.33;912.0;6356.0;4.27;1.325
FALSE POSITIVE;160.4122022;4.92;2538.0;4.45;1.26;270.0;5269.0;4.62;0.727
CANDIDATE;3.98167088;3.609;44.7;0.79;798.79;1356.0;6484.0;4.377;1.173
CONFIRMED;4.34195312;2.598;73.3;0.94;552.7;1236.0;6164.0;4.378;1.09
CONFIRMED;122.358116;10.768;352.8;2.15;6.46;407.0;5998.0;4.324;1.139
CONFIRMED;7.298142;3.024;370.5;1.6;90.04;786.0;5119.0;4.508;0.834
CONFIRMED;18.5010898;3.179;421.1;1.62;22.4;555.0;5242.0;4.613;0.734
CANDIDATE;7.016016;3.8;169.0;1.72;396.43;1138.0;6642.0;4.39;1.136
FALSE POSITIVE;0.569961046;1.446;44.2;1.04;13463.04;2743.0;5814.0;4.066;1.549
CANDIDATE;42.068554;5.723;186.3;1.32;20.28;541.0;6122.0;4.487;0.964
FALSE POSITIVE;1.121634781;1.155;71.5;0.6;529.9;1225.0;4518.0;4.589;0.72
FALSE POSITIVE;1.33256979;3.293;104.2;0.97;1943.76;1692.0;6089.0;4.495;0.95
FALSE POSITIVE;0.536650896;4.702;273.2;18.45;5179.76;2163.0;5819.0;4.494;0.881
FALSE POSITIVE;397.73699;11.76;1131.5;3.05;0.47;211.0;5313.0;4.521;0.768
