STATUS;ORBITAL_PERIOD_DAYS;TRANSIT_DURATION_HOURS;TRANSIT_DEPTH_PPM;PLANET_RADIUS_REARTH;PLANET_INSOLATION_EFLUX;PLANET_EQ_TEMP_K;STELLAR_TEFF_K;STELLAR_LOGG_CMS2;STELLAR_RADIUS_RSUN
1;0.99;1.36;278.91;1.42;1329.69;1540.13;5159.0;4.52;0.85
0;726.12;2.25;1707.69;2.44;0.64;228.06;3808.0;4.69;0.55
1;6.82;6.53;225.76;3.6;832.78;1370.1;5781.0;3.83;2.06
0;73.58;2.14;347.45;3.4;57.78;703.16;7802.0;4.21;1.76
1;8.29;3.44;617.12;2.29;109.8;825.6;5809.0;4.57;0.91
1;20.27;3.65;17182.0;10.44;20.44;592.0;5742.0;4.58;0.86
1;358.28;4.14;1862.69;3.88;0.32;191.84;4354.29;4.4;0.87
1;1.13;1.44;313.85;1.75;1466.69;1578.35;5683.0;4.59;0.85
1;50.03;7.73;6743.45;6.55;4.89;379.36;4438.0;4.44;0.73
0;2.25;2.71;18890.4;18.18;1793.26;1812.0;6846.0;4.23;1.2
1;25.13;4.27;465.0;1.93;25.74;627.0;5871.0;4.43;1.04
0;46.41;4.82;435.73;2.19;17.17;519.2;5871.0;4.43;1.04
1;50.03;5.74;177.92;3.35;431.05;1162.12;6163.97;3.72;2.46
1;13.42;5.21;348.24;2.42;123.73;850.62;5914.2;4.31;1.21
0;14.68;3.23;3499.94;2.85;3.14;339.5;3414.0;4.77;0.46
0;21.97;3.57;7940.62;4.11;1.83;296.79;3414.0;4.77;0.46
1;6.25;1.19;770.12;1.13;8.76;438.81;3479.0;4.83;0.4
1;1.65;0.92;2709.53;2.4;60.78;712.13;3896.0;4.71;0.45
1;1826.08;4.15;587.16;2.76;6.55;408.04;6034.49;4.42;1.08
1;0.83;0.66;680.0;3.45;691.54;1428.0;3672.0;4.68;0.57
1;703.79;2.93;601.96;1.86;0.31;189.79;4709.0;4.57;0.74
1;2.92;5.56;5724.02;20.88;3990.57;2027.12;5520.0;3.55;2.74
0;3.35;2.74;400.0;17.77;295.99;1155.0;4886.0;4.31;8.71
1;2.9;2.15;860.0;6.62;554.22;1351.0;5992.0;3.77;2.25
0;5.45;3.3;842.0;4.4;631.42;1396.0;6793.0;4.15;1.68
1;8.9;1.76;1427.97;9.95;597.35;1260.89;6606.0;4.09;1.75
1;8.22;1.67;1040.0;7.66;70.27;806.0;6657.0;3.93;2.12
1;16.34;1.99;3884.68;2.05;1.69;290.94;3365.0;4.9;0.33
0;2.29;4.86;1890.65;2.81;99.27;805.04;3953.0;4.65;0.62
1;7.5;2.05;3023.52;13.75;475.62;1191.06;4979.2;3.92;1.91
0;1.25;1.34;66025.1;10.35;73.55;746.9;3455.0;4.83;0.4
1;4.39;3.02;24964.55;13.9;192.23;949.68;5175.0;4.46;0.88
1;2.67;2.98;580.0;3.46;1634.14;1771.0;6406.0;4.23;1.44
0;18.4;7.88;9135.21;1.28;0.26;182.8;2891.0;5.22;0.13
1;5.54;2.23;1407.11;2.27;27.68;585.02;3883.0;4.65;0.6
1;10.69;2.67;1501.17;2.46;11.52;469.88;3883.0;4.65;0.6
1;11.54;2.95;415.99;1.88;92.65;791.29;6112.0;4.59;0.9
1;731.48;14.71;244.91;3.25;1.69;290.83;5854.0;3.84;2.05
0;3.91;9.53;599.63;1.57;50.38;679.49;3917.0;4.62;0.64
1;35.36;6.87;617.5;4.03;112.93;831.42;7607.0;4.31;1.56
1;602.25;9.09;220.34;2.87;2.04;304.67;6128.0;3.96;1.86
1;749.16;4.99;1750.98;2.34;0.03;109.08;3851.0;4.72;0.56
1;3.35;2.39;4205.2;5.29;76.25;753.66;3978.0;4.44;0.67
1;4.88;3.34;154.83;1.45;440.17;1168.22;5937.0;4.35;1.15
1;20.15;4.47;575.59;2.44;28.35;588.53;5303.0;4.5;0.89
1;11.89;4.78;362.69;1.69;55.18;695.13;5461.0;4.57;0.83
1;718.18;2.92;973.63;1.37;0.43;206.68;3614.0;4.8;0.43
1;10.63;1.88;775.48;2.79;100.18;806.9;5737.0;4.48;0.97
1;50.03;12.23;186.29;3.07;1.68;290.58;5423.0;3.74;2.17
1;579.65;4.1;564.43;4.05;2.08;306.47;6855.0;4.2;1.59
0;1.81;4.6;129.4;1.32;1468.57;1578.86;5789.58;4.35;1.13
1;97.61;5.57;658.85;2.38;3.46;347.81;5830.0;4.57;0.82
0;2.44;2.5;350.0;2.47;1556.22;1749.0;6529.0;4.33;1.32
1;3.07;1.22;1979.28;1.61;12.7;481.45;3246.0;4.92;0.31
1;741.42;5.24;503.55;2.78;0.61;225.51;5944.0;4.3;1.22
1;7.55;4.96;239.89;2.6;618.55;1271.93;6688.0;4.2;1.57
1;2.12;1.56;664.81;1.83;144.79;884.71;4002.0;4.55;0.69
1;5.42;1.69;1766.86;2.09;13.33;487.36;3500.0;4.77;0.47
1;3.38;2.16;1232.0;5.09;803.22;1483.0;6311.0;4.23;1.41
1;2.64;1.66;495.0;4.35;264.85;1123.0;5355.0;3.82;1.96
1;2.5;2.77;807.0;4.9;8453.85;2671.0;5603.0;4.5;0.91
1;13.58;4.63;263.0;3.58;234.7;1090.0;6730.0;3.8;2.5
1;2.74;1.5;13852.4;11.93;306.42;1067.08;4860.0;4.44;0.89
1;2.56;4.34;170.0;2.35;3075.23;2074.0;6161.0;3.95;1.9
1;1.06;2.08;1050.0;4.55;4172.86;2239.0;5801.2;4.22;1.62
1;3.28;2.44;827.0;2.82;457.34;1173.28;5496.0;4.31;1.03
1;5.94;1.91;1160.0;5.91;306.8;1165.0;7217.6;4.11;1.63
1;13.27;2.8;770.0;7.75;328.71;1186.0;9635.0;3.92;2.85
0;5.97;2.06;340.0;6.64;1041.97;1582.0;10390.0;3.79;3.44
1;1.61;2.58;320.0;4.49;5042.03;2347.0;7029.0;3.86;2.42
1;4.38;8.42;1604.38;14.36;430.98;1162.08;4913.0;4.31;3.41
1;1.07;1.48;2898.6;9.42;3231.52;1922.97;5930.0;4.36;1.13
1;3.25;5.19;6160.53;16.52;2886.09;1869.38;6368.0;3.91;2.06
1;5.81;2.2;957.57;2.81;113.13;831.78;5210.8;4.58;0.8
1;1.5;2.22;39324.51;16.71;846.51;1375.71;5377.0;4.56;0.84
1;10.69;3.65;643.4;3.78;281.56;1044.75;6255.0;4.2;1.45
0;3.04;1.6;2054.31;16.89;4675.49;2109.0;5715.4;3.92;2.4
1;14.32;5.45;1649.0;6.38;513.65;1326.0;7596.0;4.27;1.61
1;9.22;7.36;2470.44;14.18;1556.87;1602.07;6840.0;3.73;2.76
1;2.01;1.21;821.0;5.85;1252.91;1657.0;8127.0;4.25;1.75
1;3.56;6.12;4495.42;16.75;4654.11;2106.58;7042.0;3.86;2.43
1;4.47;2.79;3061.52;5.74;277.81;1041.25;5225.05;4.35;1.04
1;11.4;1.75;2216.72;18.19;1064.6;1456.86;6160.0;3.55;3.0
1;3.86;3.96;9747.6;14.52;1062.03;1455.98;6244.5;4.21;1.43
1;3.97;2.0;570.0;6.34;1088.68;1600.0;7030.0;3.86;2.43
1;2.27;1.67;880.0;6.42;541.95;1344.0;5958.0;3.87;2.0
1;3.76;3.3;869.0;7.62;3166.13;2089.0;9505.0;3.83;3.13
0;7.44;3.07;1362.0;5.48;435.57;1272.0;5822.0;4.14;1.45
1;7.71;2.43;728.48;3.0;219.28;981.46;5985.4;4.4;1.09
0;1.08;1.59;341.53;2.08;2462.7;1796.69;5759.2;4.45;1.02
1;7.06;3.68;11469.76;19.8;474.18;1190.16;5478.8;4.4;1.64
1;0.45;1.19;331.4;1.7;4762.26;2118.72;5366.0;4.5;0.9
1;3.7;3.17;198.94;1.64;600.25;1262.42;5811.0;4.33;1.15
1;4.46;4.34;289.95;3.04;1062.11;1456.0;5515.2;3.91;1.72
1;39.63;2.03;4527.83;17.71;48.53;673.17;5869.0;4.07;1.57
1;5.92;2.27;1221.94;2.88;48.16;671.87;4361.0;4.6;0.69
1;1.09;1.53;377.43;1.36;458.25;1180.03;4361.0;4.6;0.69
1;30.08;3.99;5439.21;12.13;58.01;703.86;5906.5;4.17;1.41
1;7.14;2.19;768.45;3.31;170.5;921.62;5559.0;4.41;1.02
1;2.05;1.23;1994.06;3.51;182.77;937.76;4389.0;4.64;0.66
1;92.49;6.89;11487.58;7.77;2.05;305.05;4930.5;4.31;0.73
0;2.87;1.9;2490.41;7.91;2011.82;1865.0;6805.0;4.26;1.44
1;26.02;4.53;766.54;2.55;26.23;577.19;5489.0;4.45;0.91
1;13.77;4.45;309.0;2.68;114.93;912.0;6266.98;4.19;1.47
0;2.03;3.4;1283.0;6.38;4644.28;2299.0;6849.0;3.99;2.05
1;4.47;2.62;170.0;1.08;214.23;1065.0;5364.0;4.5;0.89
1;9.33;5.23;5610.0;15.29;299.52;1158.0;6238.0;3.94;1.96
1;5.26;2.05;1250.0;2.89;69.47;804.0;4846.0;4.57;0.76
1;7.62;1.97;813.0;2.26;42.47;711.0;5343.0;4.58;0.82
1;25.71;3.83;1430.0;2.82;13.21;531.0;5343.0;4.58;0.82
1;16.16;3.53;590.0;2.42;39.02;696.0;5785.0;4.45;1.01
1;4.05;1.56;5512.4;4.95;38.54;635.49;3779.0;4.64;0.61
1;4.73;2.77;6309.66;16.75;1342.27;1543.76;6203.0;3.98;1.86
0;21.7;9.41;406.0;3.17;224.37;1078.0;5788.7;4.22;1.78
1;4.91;4.32;8881.0;15.79;4791.11;2317.0;7995.0;4.2;1.83
1;17.74;3.08;880.0;2.0;12.82;527.0;4926.2;4.67;0.69
1;5.41;4.59;5278.2;11.02;776.58;1346.38;6468.0;4.22;1.47
1;3.91;2.91;23549.93;14.55;300.16;1061.59;5381.0;4.45;0.95
1;4.62;2.7;20287.62;13.4;204.81;964.85;5328.0;4.5;0.89
1;1.86;2.31;10888.04;14.9;2077.53;1721.89;5651.75;4.14;1.41
1;3.45;3.04;15044.65;12.81;432.64;1163.19;5402.0;4.37;1.04
1;3.31;3.7;9189.73;13.38;1061.55;1455.81;6030.0;4.22;1.35
1;6.64;6.38;7470.0;12.27;543.64;1345.0;5490.0;4.09;1.46
1;4.89;5.23;7009.14;18.18;1459.35;1576.38;5974.0;3.84;2.08
1;3.04;1.51;27645.49;25.35;201.63;961.08;4034.0;4.21;1.03
1;2.68;2.77;18209.92;13.97;651.26;1288.42;5616.02;4.42;1.02
1;3.53;2.51;23882.7;12.12;189.76;946.61;5003.05;4.57;0.78
1;1.76;3.53;10499.98;20.96;5910.49;2236.28;6250.0;3.92;2.0
1;5.89;3.79;17850.0;16.02;342.77;1198.0;6182.0;4.38;1.17
1;7.45;2.0;4045.72;2.4;5.63;392.84;3353.0;4.85;0.38
1;3.38;2.9;18782.54;13.06;395.45;1137.35;5529.0;4.47;0.95
1;17.96;4.43;1266.95;3.3;23.47;561.36;5229.0;4.55;0.79
1;4.37;4.86;8101.72;18.85;2659.63;1831.58;7305.0;4.05;2.0
1;4.04;3.39;8960.0;16.78;827.31;1494.0;6557.0;4.08;1.75
1;1.85;2.52;195.41;1.72;1194.21;1499.3;5834.0;4.44;1.02
1;10.31;2.28;372.33;2.21;120.87;845.67;5834.0;4.44;1.02
1;5.24;3.01;8947.1;12.42;528.75;1223.02;6064.0;4.27;1.29
1;4.23;2.77;7240.82;8.89;342.3;1097.04;5501.0;4.39;1.03
1;2.46;1.73;44130.16;12.99;77.51;756.75;3792.0;4.64;0.61
1;4.16;2.41;17837.78;9.36;74.58;749.52;4230.0;4.55;0.71
1;2.75;1.33;9811.0;13.4;328.52;1186.0;5856.0;4.25;1.28
1;10.69;3.49;1200.0;4.01;93.34;865.0;5844.0;4.34;1.15
1;8.85;4.34;1034.87;3.66;190.27;947.25;6138.0;4.44;1.08
1;3.41;2.72;13219.65;13.92;537.98;1228.32;5480.0;4.31;1.13
0;3.0;3.03;28040.91;17.8;748.09;1333.85;6126.0;4.47;1.04
1;3.12;2.41;17027.41;16.21;744.41;1332.21;5983.0;4.4;1.1
1;1.54;1.1;4941.87;10.7;3717.2;1991.47;6136.25;4.16;1.49
1;4.94;3.32;11349.48;15.32;469.34;1187.11;5550.93;4.18;1.33
1;3.22;1.9;12691.8;10.55;393.99;1136.3;5549.0;4.51;0.91
1;3.94;5.81;4051.51;13.63;1989.84;1703.43;5904.4;3.84;2.1
1;5.75;1.85;11890.0;6.43;12.94;528.0;3750.0;4.67;0.58
1;3.5;3.92;16196.19;22.1;1744.66;1648.34;6383.9;4.03;1.67
1;28.66;5.4;1025.0;3.15;117.44;917.0;4818.0;4.65;0.69
0;3.7;3.12;840.0;2.61;1434.65;1714.0;5025.0;4.56;0.79
1;4.91;5.16;2040.0;9.34;999.4;1566.0;5918.0;3.84;2.06
1;2.88;1.78;10380.0;22.43;678.49;1421.0;5541.0;4.36;1.09
1;8.04;3.29;320.0;7.66;83.21;841.0;5022.0;4.31;5.14
1;50.03;12.0;13520.0;11.62;130.53;941.0;5557.0;4.44;0.99
1;5.01;4.56;6026.13;13.49;1233.1;1511.36;6669.0;4.13;1.7
1;7.79;0.97;2950.74;4.92;112.11;829.91;5461.54;4.51;0.9
1;2.77;2.17;22640.0;12.26;208.59;1058.0;4975.0;4.56;0.79
1;7.01;2.97;1646.67;3.65;75.69;752.28;4975.0;4.56;0.79
1;2.66;1.84;37522.95;13.69;113.61;832.68;4051.0;4.55;0.7
1;5.53;2.54;17914.46;23.55;549.3;1234.73;6350.0;4.34;1.26
1;2.22;1.82;25854.21;13.3;348.15;1101.7;5023.0;4.58;0.78
1;3.24;3.07;17481.82;14.58;631.42;1278.5;5778.0;4.38;1.09
1;8.6;8.95;3575.66;14.55;862.89;1382.32;6011.95;3.76;2.31
1;3.8;2.53;16421.73;11.76;218.0;980.02;5211.36;4.55;0.83
1;3.31;1.18;7620.75;10.96;487.2;1198.25;5355.0;4.33;1.09
1;3.58;3.18;11391.74;12.14;445.83;1171.96;5482.59;4.37;1.06
1;1.59;1.94;15065.26;14.37;1761.29;1652.26;5703.0;4.32;1.16
0;7.81;6.3;8120.0;22.06;2051.05;1874.0;8451.0;4.01;2.38
1;2.76;2.87;4240.0;7.78;787.09;1475.0;5774.0;4.32;1.17
1;1.16;1.17;3470.68;2.68;88.19;781.57;3449.0;4.8;0.43
1;0.88;0.58;11755.45;8.39;983.42;1428.25;4669.0;4.52;0.78
1;3.85;2.69;1372.29;16.81;6689.79;2306.6;5843.47;3.27;3.91
1;0.93;0.81;952.0;1.68;303.55;1162.0;3573.0;4.8;0.43
1;2.82;2.69;19270.73;14.49;539.4;1229.13;5413.0;4.4;1.01
1;1.75;2.17;77630.41;20.32;282.31;1045.45;4355.0;4.53;0.74
1;2.69;2.12;38330.41;15.23;248.53;1012.66;4844.0;4.55;0.79
1;7.34;3.26;11139.7;16.73;378.06;1124.63;5828.81;4.14;1.44
1;2.69;3.99;7265.0;17.45;4392.03;2267.0;6955.0;4.04;1.96
1;3.95;3.87;5820.0;13.12;792.08;1477.0;5773.0;4.03;1.69
1;4.45;2.27;21409.05;13.8;233.72;997.23;5353.54;4.48;0.92
1;2.8;2.21;18699.85;12.01;412.39;1149.34;5477.0;4.54;0.87
1;2.18;4.79;7780.64;18.79;4812.62;2124.3;6291.0;3.9;2.06
1;2.05;2.12;34476.09;22.51;1327.25;1539.42;5767.0;4.32;1.17
1;5.01;1.66;1290.0;2.22;47.65;731.0;4006.0;4.68;0.6
1;4.43;3.86;9166.0;12.52;430.35;1268.0;5667.0;4.24;1.26
1;1.51;1.93;280.0;4.69;820.87;1491.0;4954.0;4.31;2.82
1;5.18;2.78;670.0;3.63;346.63;1202.0;6156.0;4.25;1.34
1;2.57;2.47;290.0;2.18;1001.28;1567.0;6156.0;4.25;1.34
1;3.6;2.89;7820.0;16.19;1141.26;1619.0;7172.0;4.16;1.75
0;5.31;3.71;200.0;2.05;494.05;1313.0;5821.4;4.16;1.42
1;3.49;2.45;366.0;2.06;555.87;1352.0;6111.0;4.43;1.09
1;5.54;3.16;439.0;2.08;366.68;1219.0;6111.0;4.43;1.09
1;10.71;2.11;56325.92;14.04;3.15;339.89;3054.0;4.44;0.42
0;1.77;3.29;710.0;7.96;6411.52;2492.0;6802.0;3.63;3.08
1;710.7;7.15;691.39;2.09;0.84;243.91;5334.0;4.6;0.8
1;82.93;7.5;13067.73;11.48;0.26;182.8;5271.0;4.43;0.96
1;2.43;2.13;754.83;2.66;548.05;1234.03;5271.0;4.43;0.96
1;19.47;7.73;7062.88;17.33;289.57;1052.1;7182.7;4.24;1.97
1;5.41;0.72;22498.11;2.99;1.9;299.45;2938.0;5.15;0.19
1;104.62;9.33;6111.46;15.82;23.58;562.01;6115.26;3.91;1.98
1;3.47;0.41;3657.06;2.11;13.96;493.0;3383.0;4.89;0.33
1;50.03;6.46;3177.62;10.49;18.65;530.03;6930.0;4.1;1.81
1;16.36;4.05;2075.09;3.92;38.24;634.22;5481.0;4.56;0.86
1;1.86;2.05;497.67;1.93;695.19;1309.62;5481.0;4.56;0.86
1;9.19;3.06;940.85;2.73;82.52;768.7;5481.0;4.56;0.86
1;194.24;9.26;811.0;4.47;12.3;477.65;7923.0;4.35;1.52
1;20.9;5.2;930.0;4.53;419.57;1260.0;5708.0;4.44;1.0
1;10.98;3.6;860.0;5.77;939.0;1542.0;5708.0;4.44;1.0
1;19.56;6.42;1397.81;3.29;10.96;464.01;4246.8;4.5;0.76
1;9.76;1.97;790.0;2.23;30.36;653.0;5558.0;4.63;0.8
1;2.75;2.14;14460.0;10.71;227.76;1082.0;5032.08;4.5;0.86
1;15.27;2.67;16186.17;12.27;42.3;650.43;5420.82;4.53;0.87
1;3.72;2.6;19962.61;11.47;184.99;940.6;4926.0;4.52;0.82
1;1.21;1.29;668.0;1.69;325.75;1183.0;4199.0;4.65;0.63
1;3.41;3.16;16032.0;14.26;695.65;1430.0;6134.0;4.41;1.11
1;4.76;3.01;13160.63;10.22;183.24;938.37;5258.0;4.51;0.88
1;3.07;1.6;14228.63;12.01;279.77;1043.09;5082.0;4.51;0.85
0;0.36;0.21;38216.79;6.95;329.3;1086.47;3473.0;4.88;0.35
1;2.72;2.13;13160.0;12.45;616.33;1388.0;6427.0;4.53;1.03
1;0.93;1.03;221.0;1.68;1025.84;1576.0;5640.0;4.35;1.11
1;2.48;1.51;10361.0;13.34;383.05;1232.0;6089.0;4.28;1.28
1;2.26;1.01;6129.68;2.73;21.3;547.94;3236.0;4.88;0.34
1;0.4;0.8;330.82;0.91;571.51;1247.03;3702.0;4.75;0.49
0;4.02;2.54;20420.73;10.86;110.84;827.56;4492.0;4.52;0.77
1;5.88;2.08;1352.76;1.87;14.61;498.62;3611.0;4.74;0.49
1;2.71;4.97;7500.0;18.49;3557.29;2151.0;6441.6;3.91;2.1
1;3.65;2.88;18681.46;12.67;340.55;1095.63;5610.0;4.52;0.91
1;4.53;3.61;11929.86;13.22;501.4;1206.89;5846.0;4.31;1.2
1;5.82;2.58;9178.0;11.65;277.39;1136.0;5633.4;4.27;1.22
1;2.17;1.65;560.0;1.79;174.94;1013.0;4542.0;4.58;0.71
1;2.85;1.91;4010.0;4.75;115.3;912.0;4279.0;4.53;0.74
1;4.1;2.32;16869.95;14.84;319.88;1078.61;5198.0;4.33;1.06
1;4.05;5.82;8004.0;18.29;6586.47;2509.0;6404.0;4.03;1.81
1;6.66;1.35;949.44;3.7;257.08;1021.26;5975.0;4.42;1.07
1;7.14;2.46;2064.0;3.61;63.8;787.0;5144.5;4.6;0.77
1;3.47;2.13;1050.0;2.65;304.05;1163.0;5144.5;4.6;0.77
1;4.16;3.54;12800.0;12.16;417.3;1259.0;5576.0;4.34;1.11
1;18.08;2.39;8002.79;3.91;11.06;465.1;3321.0;4.95;0.3
1;2.5;2.08;1723.0;3.95;448.66;1282.0;5328.0;4.47;0.92
1;5.92;1.29;27909.0;18.11;18.51;577.0;4781.0;4.29;1.05
1;5.77;4.55;4820.0;24.61;660.33;1412.0;4837.8;4.31;3.19
1;8.2;2.46;1079.59;2.8;58.2;704.46;4865.6;4.54;0.79
1;4.02;2.38;23775.0;11.68;97.86;876.0;4492.0;4.52;0.75
1;0.75;0.67;932.0;7.71;3906.17;2202.0;6984.0;4.04;1.96
1;3.0;3.6;5040.0;14.07;4289.27;2254.0;5630.0;4.11;1.45
1;4.6;1.4;1130.0;5.4;82.71;1173.28;5970.5;4.31;1.59
1;3.31;2.1;1815.0;4.29;260.96;1119.0;5512.0;4.44;0.98
1;5.36;1.37;2708.44;1.45;6.28;403.74;3562.0;4.97;0.28
1;1.89;2.39;368.0;4.83;9275.7;2734.0;7751.0;3.81;2.57
1;9.96;10.47;1024.0;8.32;1247.74;1655.0;4956.0;4.31;3.38
1;0.3;0.64;1457.7;1.28;263.52;1027.6;3304.0;4.96;0.29
1;20.31;7.19;5194.33;10.8;133.1;866.29;6490.0;4.23;1.47
1;39.11;9.02;337.46;1.47;10.42;458.23;5490.0;4.62;0.8
1;522.63;9.86;238.58;2.24;1.45;279.9;6199.0;4.22;1.41
1;3.79;1.23;3553.28;1.46;6.99;414.65;3319.0;5.03;0.22
1;32.29;8.09;1517.21;5.15;34.16;616.61;6013.0;4.44;1.23
1;6.58;4.66;55.23;1.68;241.95;1005.89;5217.0;4.44;2.26
1;3.96;1.68;1160.56;1.5;17.62;522.51;3476.0;4.8;0.43
1;3.76;2.53;140.44;2.41;2109.43;1728.47;6491.0;4.01;1.9
1;8.94;1.95;420.53;2.02;91.96;789.81;5631.0;4.58;0.85
1;225.1;4.02;10850.13;13.21;3.2;341.15;5965.99;4.28;1.25
1;743.48;3.8;5535.46;5.45;3.99;360.55;5342.0;4.71;0.7
0;22.15;7.59;4469.32;12.63;126.52;855.39;6123.0;4.08;1.63
1;692.52;2.64;1810.28;2.28;0.18;165.77;3614.0;4.71;0.53
1;2.08;1.55;609.0;1.88;220.77;983.12;4443.39;4.58;0.71
1;0.84;1.18;549.35;1.67;331.56;1088.33;3830.0;4.64;0.61
1;23.54;3.24;1411.97;2.31;3.9;358.43;3830.0;4.64;0.61
1;14.01;1.97;300.0;2.26;19.26;583.0;5899.0;4.22;1.33
0;1.23;3.44;6006.52;2.38;72.07;743.11;3725.0;4.93;0.3
1;1.18;0.99;14881.48;7.72;82.5;768.66;3054.0;5.09;0.51
1;1.97;2.18;32350.44;14.28;265.97;1029.98;4664.23;4.62;0.7
1;30.36;6.08;19347.6;11.21;9.89;452.34;4815.0;4.53;0.8
1;13.48;2.28;1090.09;1.57;5.05;382.43;3710.0;4.76;0.47
1;10.72;2.73;424.3;1.42;15.9;509.26;4207.0;4.67;0.62
1;0.77;0.51;870.0;2.01;70.45;807.0;3734.0;4.7;0.54
1;27.98;4.9;722.0;2.85;69.31;803.0;5905.0;4.34;1.16
1;10.48;3.3;1767.88;3.51;20.34;541.61;4271.0;4.6;0.68
1;1.63;2.66;10095.36;11.3;1238.87;1513.13;5483.74;4.38;1.04
1;8.62;2.62;675.12;2.92;119.02;842.42;5917.0;4.58;0.88
1;88.5;6.95;2838.58;5.16;0.45;209.17;5509.61;4.48;0.94
1;17.53;2.11;1131.51;2.9;25.45;572.86;5164.0;4.54;0.83
1;22.34;6.7;5934.92;11.34;99.09;804.68;6184.0;4.2;1.43
1;50.03;6.62;3767.52;8.92;138.58;875.07;6184.0;4.2;1.43
1;31.03;12.06;1572.19;10.16;33.73;614.66;5234.0;4.44;2.57
1;31.58;2.13;2119.33;4.87;27.01;581.43;5696.0;4.4;1.05
1;50.03;12.9;384.76;2.57;1.06;258.8;6000.0;5.03;1.29
1;5.39;1.95;570.0;2.22;91.53;861.0;5405.0;4.54;0.87
1;3.29;1.75;15334.22;7.53;37.09;629.4;3579.0;4.68;0.57
1;13.12;4.53;333.0;2.99;459.91;1181.1;7800.0;4.31;1.57
1;17.83;3.64;289.0;2.16;62.1;782.0;6304.0;4.22;1.43
1;4.43;0.95;700.05;6.34;2105.61;1727.68;6559.17;3.95;2.08
1;25.92;2.12;589.32;1.91;13.46;488.5;5011.0;4.57;0.79
0;27.91;10.63;18279.52;19.29;55.1;694.86;6327.0;4.44;1.39
1;8.88;2.0;16966.97;12.68;94.29;794.77;5160.0;4.4;0.98
1;7.83;3.13;2017.36;3.8;51.64;683.7;4837.0;4.6;0.73
1;3.01;1.81;737.84;2.14;185.28;940.98;4837.0;4.6;0.73
0;5.55;2.28;1956.62;8.86;1504.94;1588.55;6963.86;4.07;1.89
1;3.77;3.91;12789.74;15.82;878.88;1388.68;5897.0;4.19;1.38
1;4.12;2.06;722.0;2.68;232.1;1087.0;5598.0;4.45;0.98
1;4.67;2.53;6900.0;13.23;711.57;1438.0;7712.0;4.31;1.57
1;8.2;2.17;1521.0;15.91;530.92;1337.0;6011.0;3.99;1.76
1;2.77;1.03;712.0;1.27;21.88;602.0;3807.0;4.77;0.47
1;5.71;0.86;821.0;1.9;20.54;593.0;3807.0;4.77;0.47
0;0.52;0.94;33190.71;6.6;118.67;841.79;3274.0;4.98;0.27
1;82.69;7.52;6529.58;6.82;3.32;344.17;5073.0;4.53;0.83
1;482.82;10.85;6928.14;6.91;48.39;672.67;5073.0;4.53;0.83
1;2.79;1.74;8077.67;15.21;1379.14;1554.25;6408.3;4.34;1.27
1;3.98;3.1;464.0;2.36;986.75;1561.0;6011.9;4.36;1.16
1;7.25;2.73;1106.0;14.24;1192.46;1637.0;6169.1;3.65;2.68
1;2.23;1.54;284.0;1.5;348.6;1203.0;5509.0;4.5;0.92
0;3.14;1.81;2095.0;4.69;685.02;1425.0;5691.0;4.45;1.0
1;11.17;5.35;9660.0;12.77;312.15;1171.0;5981.0;4.31;1.22
1;5.51;2.41;520.0;3.08;262.94;1121.0;6404.0;4.31;1.31
1;2.35;2.01;9053.0;14.66;1355.37;1690.0;7418.5;4.31;1.51
1;2.69;3.25;9194.0;16.07;4194.73;2242.0;7461.4;4.22;1.68
1;10.92;1.87;653.54;1.9;35.24;621.42;4884.0;4.49;0.74
0;3.11;2.31;585.0;1.5;151.51;977.0;4104.0;4.57;0.69
1;5.23;3.39;320.0;2.35;538.64;1342.0;6213.0;4.3;1.28
1;4.11;5.24;5739.0;15.04;3108.45;2080.0;6327.0;3.99;1.88
1;4.55;3.32;5251.0;21.13;3271.08;1173.28;5341.8;3.98;2.4
1;13.83;1.43;8899.36;10.43;22.74;556.93;4225.95;4.37;0.88
1;5.32;6.69;6537.08;19.67;1968.9;1698.93;6350.0;3.79;2.37
1;1.55;0.92;3449.95;1.26;17.98;525.2;3244.0;5.08;0.19
1;3.49;2.88;18093.48;16.89;706.4;1314.87;5752.44;4.28;1.22
1;3.8;1.81;25455.08;13.27;88.67;782.65;4133.4;4.49;0.76
1;3.47;4.37;10338.22;16.66;2304.53;1767.12;7406.97;4.28;1.56
1;4.11;3.08;900.92;3.97;445.44;1171.7;5205.0;4.46;1.3
1;4.52;3.16;17738.86;14.3;382.45;1127.88;5887.0;4.44;1.03
1;1.3;3.43;52197.5;11.29;48.34;672.49;3003.0;4.77;0.46
1;3.26;2.22;22743.23;12.87;284.41;1047.39;5387.06;4.58;0.82
1;2.79;2.26;10049.69;16.76;1998.78;1705.34;6635.91;4.25;1.47
1;2.19;1.81;1062.79;2.3;243.71;1007.72;4384.23;4.44;0.72
1;17.48;2.9;790.0;2.66;24.58;620.0;5387.2;4.31;0.84
0;23.14;5.77;6955.87;13.22;36.2;625.61;5356.0;4.38;1.06
1;6.33;2.03;520.8;2.29;195.73;953.97;5673.0;4.46;0.98
1;714.7;5.69;457.09;2.49;0.56;221.1;6324.0;4.37;1.13
0;2.53;1.94;4070.0;26.54;3632.83;2162.0;6497.8;4.17;1.65
1;721.56;4.59;2177.93;4.55;0.35;195.75;6294.0;4.54;0.97
