STATUS;ORBITAL_PERIOD_DAYS;TRANSIT_DURATION_HOURS;TRANSIT_DEPTH_PPM;PLANET_RADIUS_REARTH;PLANET_INSOLATION_EFLUX;PLANET_EQ_TEMP_K;STELLAR_TEFF_K;STELLAR_LOGG_CMS2;STELLAR_RADIUS_RSUN
PC;4.6595169;0.9011821;1725.1706259;2.1961507;17.2664038;519.9004855;3489.0;4.74553;0.490729
CP;6.4002807;2.1559875;1026.6018729;2.2730301;56.4368797;699.0536347;4599.0;4.58487;0.720551
PC;4.8204512;1.756;1930.0;2.36747;17.8782;572.0;3692.0;4.71598;0.52
CP;18.6548829;5.4431451;1495.4449473;4.3869878;27.832077;585.8091542;5141.0;4.49143;0.876154
CP;4.3074513;2.3379196;1094.8419495;3.2819879;196.4755358;954.8757629;5141.0;4.49143;0.876154
CP;5.9041278;2.7678313;773.9266468;2.4489454;129.0410781;859.6105665;5141.0;4.49143;0.876154
CP;37.9251983;3.5345219;1370.7888539;3.241643;10.8068346;462.4282696;5141.0;4.49143;0.876154
CP;15.9234883;4.021;493.0;2.18203;48.5414;735.0;5711.85;4.38315;1.08
CP;4.3601536;2.3408909;5592.2909183;6.9564258;202.0738994;961.6063113;5227.0;4.50479;0.874131
CP;13.0791581;2.97;1143.0;3.25485;48.6058;735.0;5453.0;4.41707;1.0
CP;4.6517186;2.709;978.0;2.66889;540.772;1343.0;5154.0;4.47072;0.85
CP;9.1549418;2.457;1101.0;2.62011;42.2592;710.0;5154.0;4.47072;0.85
CP;19.9815709;2.724;909.0;2.54717;16.5853;562.0;5154.0;4.47072;0.85
PC;;4.6235211;738.7670156;2.9700035;11.0661868;465.178087;5154.0;4.47072;0.852266
FA;1.4415044;0.9274524;547.3172736;3.8345209;5519.1845;2198.3076824;6603.0;4.438;1.58365
APC;5.9630544;2.951;11000.0;10.0859;112.667;;5273.0;4.438;0.94
PC;1.1219715;0.8226121;3997.6445916;3.9968417;1132.461295;1479.5361862;5780.0;4.67672;0.624
FP;4.6756655;1.914;738.0;4.03134;230.204;1085.0;5779.0;4.88162;1.45
APC;1.0180114;1.1353639;2618.9492168;6.5875997;2488.20146;1801.3210938;5451.0;4.33923;1.0933
CP;10.288886;1.391;854.0;2.63881;9.06856;483.0;5126.0;4.49772;0.87
FP;1.0332441;3.8017836;26111.5081972;4.087988;16.7778791;516.1833775;2972.0;5.15741;0.156193
KP;5.4526479;3.401;7750.0;14.5502;433.78;1271.0;6509.0;4.17233;1.57
PC;10.2613397;4.855;726.0;3.60391;372.358;1152.0;6124.0;4.15391;1.49
CP;3.4779776;2.5103489;27021.6932424;12.5541925;153.1388971;897.2038496;4699.0;4.54638;0.765001
KP;3.0354017;2.8809533;16196.2158157;14.1334903;726.7556694;1324.2404714;5751.0;4.35036;1.07224
CP;3.1274634;1.9812695;1331.83693;2.5802896;103.2675998;813.0378617;4225.0;4.5756;0.693431
CP;7.4931613;1.9339295;1650.6470497;2.7733674;32.2107098;607.6028794;4225.0;4.5756;0.693431
CP;49.825166;3.8714976;2059.4069037;3.8319135;2.5760566;323.1161011;4225.0;4.5756;0.693431
PC;18.0574016;3.592177;1198.0572128;3.8092663;58.1250403;704.2235859;5897.0;4.45922;1.01
PC;20.8774413;3.562;771.0;2.16145;17.8402;572.0;5396.0;4.50457;0.9
PC;1.0214555;1.252;319.0;1.46266;733.19;1449.0;5098.0;4.54682;0.82
PC;2.7441672;1.418;5650.0;7.84317;172.233;1009.0;5040.0;4.38482;0.97
KP;2.2047452;3.996;6872.0;17.9781;7992.22;2634.0;6532.23;3.96818;1.99
CP;10.8948421;2.0719394;3168.3853584;2.4691414;5.5137471;390.8242112;3618.0;4.79432;0.435666
CP;18.8016111;1.9093524;1686.7881033;1.9112282;2.6636757;325.8292621;3618.0;4.79432;0.435666
KP;6.7900981;6.0786576;2158.1733568;9.7548481;477.5289979;1192.2564672;6378.0;4.438;2.00068
CP;8.157721;3.788;10273.0;9.31888;91.0972;860.0;5091.2;4.47;0.9
CP;4.2529641;2.5733867;758.584999;2.3483383;231.2034004;994.5309519;5591.0;4.38111;0.848906
PC;9.2378703;2.535;660.0;2.22995;54.6767;757.0;5591.0;4.38111;0.85
CP;3.7955178;2.0198135;52278.9940979;10.3261619;18.0832336;525.9431131;3424.0;4.438;0.445372
FP;14.3034613;3.135;48840.0;18.4949;15.38;551.0;5056.6;4.53;0.83
KP;6.1349783;5.661;3860.0;13.1383;861.554;1509.0;5828.7;3.84;2.05
CP;3.3159772;1.494;2770.0;4.5947;120.595;923.0;4972.7;4.54;0.81
CP;4.6313014;1.435;4860.0;9.34848;225.013;1078.0;5736.0;4.39;1.07
PC;19.3203478;4.215;13910.0;9.38964;13.544;534.0;4968.1;4.5;0.8
FA;11.3246821;5.9704136;1937.5829721;4.2917226;59.1706102;707.3693882;5518.0;4.59176;0.824734
FA;6.261169;2.0369188;4005.022808;1.3468319;6.9816945;414.5815396;3145.0;5.04431;0.211257
FA;;4.6;1405.9675071;3.2287724;45.1713284;661.2039892;5544.0;4.5609;0.857648
PC;14.8559691;3.711;1127.0;2.72638;64.0545;788.0;5544.0;4.5609;0.86
CP;14.4751062;1.6182484;9618.5798534;8.6976173;6.5402175;407.866275;3841.0;4.69364;0.55035
CP;9.6141636;3.4271882;933.6532689;3.2264735;74.7359105;749.8978043;5477.0;4.5707;0.840608
CP;4.9404714;1.954;455.0;2.3216;320.012;1178.0;6086.0;4.26269;1.13
PC;9.6926392;3.0182304;1838.2370548;3.289074;36.4257934;626.5734732;4665.0;4.56182;0.746003
PC;6.390888;3.766;435.0;2.47201;376.532;1227.0;6191.0;4.27017;1.32
KP;0.9689927;2.5496309;13532.9710157;17.1331258;6992.032823;2332.2259008;6430.0;4.25113;1.41398
KP;10.338505;4.242;18162.0;11.8729;110.512;903.0;5336.96;4.55466;0.84
FP;1.283251;2.012261;1961.318203;2.558112;172.0252913;923.6720985;3855.0;4.68499;0.560391
FP;1.2284388;1.9190118;1229.4965125;1.866263;118.2802346;841.1003116;3526.0;4.71105;0.53023
APC;0.6166953;0.712;1089.0;10.4852;12724.9;2958.0;6588.0;4.1855;1.57
PC;9.6001126;4.9882857;380.4193796;2.4070295;193.1543783;950.8147029;5891.0;4.30161;1.2103699
CP;2.6998294;2.208;2798.0;4.94551;1198.41;1639.0;6180.0;4.57956;0.92
FP;0.581322;1.3261177;3206.6010016;2.2014886;194.5178158;952.4881815;3446.0;4.83941;0.38621
CP;0.980972;0.5405036;6178.392421;5.9162923;719.5629045;1320.951709;4486.0;4.49914;0.764401
KP;5.3987355;3.127;352.0;2.25345;335.249;1192.0;5875.23;4.26474;1.26
PC;7.16199;7.668;800.0;5.05452;1230.42;1649.0;6229.0;4.0;1.81
FP;1.4412175;1.666;12927.0;17.0442;1160.55;1626.0;5672.9;4.13;1.46
PC;1.6849938;0.916;990.0;3.76716;342.918;1198.0;5923.0;4.38;1.11
CP;3.9152737;2.562;3350.0;9.43435;311.498;1170.0;5714.0;4.05;1.58
CP;3.1968838;3.7533697;7958.980656;14.9685779;1843.1329908;1671.1249287;6470.0;4.15;1.59715
CP;3.9443668;4.8652146;6732.488454;14.5727196;1078.5986988;1461.6208264;5494.0;3.93;1.75475
FP;3.93034;3.667;9724.58;14.8838;815.91;;6292.0;;1.37
CP;4.5371361;4.042155;4199.7558754;9.8153513;732.0077048;1326.6264827;5731.0;4.1;1.48668
FP;5.929405;3.719;16410.0;;;;;;
CP;14.3392144;4.6064739;392.6346872;2.2963233;118.7538488;841.9410276;6295.7;4.438;1.1374201
KP;2.8716983;4.668;8568.0;18.1267;4494.25;2281.0;6840.0;4.05;1.91
CP;6.0964074;2.3632965;1142.4891745;2.5856853;69.8633506;737.3642914;4820.4;4.6;0.731699
PC;;8.0555709;2143.3712267;4.258255;0.2347069;177.5215972;4820.4;4.6;0.731699
PC;5.6666168;3.604;9780.0;14.8589;442.536;1277.0;6530.0;4.23;1.47
FP;1.56029;2.751;1690.0;18.4825;38412.5;3900.0;6897.0;3.89;2.29
FP;8.8735214;4.059;1949.0;6.0401;1064.98;1591.0;5992.0;4.34;1.18
FP;7.8513774;6.699;21571.0;;;;;;
FP;7.6869063;4.652;4500.0;23.7824;655.022;1409.0;5147.3;;3.07
APC;2.534612;1.978;5185.2815163;;336.934;1193.0;5009.6;;
FP;1.3797091;2.352;1320.0;22.2329;28702.5;3626.0;5924.0;3.68;2.67
FP;1.49861;2.871;2188.61;;90202.8;4828.0;8590.0;4.12;
APC;6.2407826;1.513;6114.0;16.0959;41.7384;708.0;4174.0;4.34197;0.9
FP;2.6796;2.771;7590.0;11.8862;823.434;1492.0;5938.0;4.23;1.32
APC;6.1406417;2.3525428;9437.1831553;26.5174686;2040.1072476;1714.087545;8298.0;4.19;1.87493
FP;11.0765063;4.692;4400.0;12.8076;189.348;1033.0;6460.0;4.0;1.86
FP;0.6193401;1.514;1853.0;8.84136;55990.1;;7812.5;;1.79
FP;2.6400663;3.368;1328.0;18.2671;7719.64;2611.0;5155.0;;2.72
FP;2.5778717;3.472;1010.0;18.687;62241.5;4400.0;8321.0;3.75;3.16
FP;3.80509;3.347;1280.0;8.57193;1214.11;1644.0;6555.5;3.83;2.35
FP;2.99041;3.952;1290.0;24.2511;54264.3;4252.0;8542.0;3.66;3.56
PC;4.9865029;2.441;1341.0;;;;;;
FP;0.890967;1.784;1100.0;2.89678;3225.32;2099.0;5159.2;4.5;0.87
CP;2.1096805;2.1344043;1309.7297126;3.6396725;644.2138136;1284.923458;5673.0;4.55383;0.940806
PC;3.9729429;3.653;4558.0;;;;;;
FP;1.19888;1.558;1169.03;20.5525;3694.96;2172.0;7315.0;;5.46
APC;3.37644;1.437;5791.2;;1059.26;1589.0;8639.7;3.96;
FP;2.03905;2.26;430.0;6.42307;26394.8;3550.0;9003.0;3.94;2.68
FP;2.9424142;4.073;1400.0;9.70968;23595.1;3452.0;6854.0;4.1;1.79
FP;1.0793011;2.196;1562.0;3.31116;7736.05;2612.0;4349.3;4.62;0.67
FP;8.0428575;9.504;18730.0;;6718.53;2522.0;8286.0;;
APC;3.9392211;2.379;1468.0;27.6744;11779.7;2902.0;8715.0;3.55;4.12
FP;4.0157492;2.706;1150.0;6.47219;669.61;1417.0;6585.0;3.94;2.07
FP;2.01976;3.394;3963.85;7.3626;5926.69;2444.0;7274.6;4.18;1.72
PC;8.1995368;2.1168277;903.3694431;1.9226211;26.2353114;577.2199136;4028.0;4.55902;0.650533
FP;1.748054;2.122;670.0;;;;;;
FP;2.65646;2.475;773.369;12.1711;948.066;1545.0;6135.4;3.4;3.98
FP;2.65688;2.615;1959.88;;;;;;
CP;4.7201912;4.416;6710.0;15.2105;1112.85;1609.0;6696.0;4.08;1.8
FP;4.03349;2.684;1530.0;23.4514;5512.68;2400.0;11348.0;;6.37
FP;3.3295394;2.77;2620.0;14.3988;2238.0;1916.0;7965.0;3.98;2.35
FP;3.8615978;1.678;1020.0;13.8394;2320.32;1933.0;7396.0;3.89;2.45
KP;3.3448312;3.322;13626.0;21.2012;4468.21;2277.0;9364.0;4.32;1.76
CP;95.174;11.6316864;2600.061605;7.8498891;0.9938316;254.6525048;5723.2;3.6;1.51811
CP;8.8803281;2.71;1238.0;3.20594;60.7382;777.0;5555.7;4.49;0.92
CP;28.580474;4.5139977;1081.396943;3.1455035;20.8500726;545.0001759;5555.7;4.49;0.920435
CP;38.3511223;5.9120193;1029.0917261;3.2843583;14.086845;494.1094771;5555.7;4.49;0.920435
CP;1.4015183;1.1583061;593.7540922;1.4616853;149.3747543;891.6389885;3794.0;4.67812;0.597007
FP;8.5874668;5.1458902;1904.8131484;5.3744721;152.0429498;895.5943008;5929.0;4.48275;0.987583
FP;6.4474918;2.643;9270.0;48.9878;720.601;1443.0;6477.6;4.13;1.69
FP;1.4136455;1.448;2427.0;;5133.26;2358.0;5869.0;;
FP;3.4040139;4.837;935.0;5.34279;81123.4;4701.0;9622.0;4.39;1.65
FP;13.7432169;2.73;5046.0;25.7481;176.671;1015.0;5941.5;4.23;1.4
PC;8.47134;6.989;540.0;16.9325;3465.35;2137.0;5146.0;;4.88
CP;5.5025577;3.1711008;844.7022676;2.7049797;102.6644008;811.847988;4965.0;4.56;0.784109
CP;1.7622537;0.8779711;733.5550822;2.5235818;468.5415425;1186.6066429;4965.0;4.56;0.784109
CP;0.8474218;0.8758764;424.3932848;1.7536544;1876.1315489;1678.5549814;5300.0;4.56;0.846387
CP;4.8420438;2.4105648;318.6638392;1.6177405;183.6641995;938.9141348;5300.0;4.56;0.846387
FP;2.14056;2.029;355.8315803;1.83828;316.156;1174.0;4567.0;4.39;0.84
APC;12.71672;2.529;388.126;2.7546;34.1387;673.0;5711.1;4.24;1.27
CP;4.1269046;4.405;10831.0;17.0952;1436.49;1715.0;6888.0;4.23416;1.59
PC;5.5402372;7.713;2710.0;17.4013;2282.41;1925.0;6415.0;3.49;3.39
APC;5.9294089;2.928;14536.0;;;;;;
APC;5.2958813;2.882;5100.0;13.3622;414.975;;5958.7;;1.93
FP;4.4350025;2.252;2085.0;9.91393;6855.78;2535.0;9706.0;4.29;1.87
FP;1.4287976;2.93;1768.0;9.00484;165726.0;5621.0;9224.0;4.37;1.65
PC;2.1702725;2.1417853;5156.7735359;15.2590586;11706.9549101;2652.9602078;9218.0;4.27;1.8527499
PC;24.2544697;17.486;8802.0;;1556.33;1749.0;8381.3;;
FP;0.33759;1.351;529.0;2.96097;9164.98;2725.0;7387.0;4.39;1.37
FP;1.67346;2.54;390.0;5.10182;19786.3;3304.0;10445.0;4.09;2.45
FP;2.5152549;2.386;1870.0;13.4294;4740.94;2311.0;5915.0;3.82;2.11
CP;0.4628844;0.5588219;4489.9119215;1.3543237;64.718104;723.3961549;3043.0;5.09707;0.188624
FP;0.70902;2.49;570.0;5.18865;65312.0;4453.0;8999.0;4.05;2.36
PC;2.237462;2.991;4281.0;10.2256;3143.23;2085.0;7050.0;4.19;1.66
PC;1.9173816;1.466;664.0;17.5081;1941.36;1849.0;8129.0;;7.39
FP;9.6926509;2.819;1393.0;13.5133;198.127;1045.0;6012.0;3.39;3.51
PC;1.7753644;2.034;878.0;9.49405;7558.32;2597.0;9598.0;3.81;3.23
FP;1.8286961;3.37;7283.0;21.4433;18194.7;3235.0;6046.3;4.43;1.23
FP;14.8626982;3.3250502;8264.2193919;26.5090911;202.6095767;962.2429589;5705.0;3.97;1.73364
FP;2.0881134;2.307;730.0;5.41738;8383.12;2665.0;6255.8;4.11;1.7
FP;1.25562;2.304;290.0;2.95064;2790.4;2024.0;5717.0;3.97;1.72
FP;7.6047417;5.23;1200.0;6.14418;2393.29;1948.0;9139.0;4.29;1.8
FA;4.8173797;1.323;1800.0;1.71137;33.919;672.0;4651.0;4.56937;0.69
FP;5.2651271;2.463;3450.0;11.2446;2619.14;1993.0;8728.0;4.32;1.7
APC;5.0095595;3.353;8700.0;36.2553;2088.59;1883.0;6527.0;4.11;1.75
FP;6.1600888;1.67;1120.0;8.22262;143.457;964.0;5772.0;4.07;1.55
KP;3.8529998;3.225;8913.0;15.4014;1099.44;1604.0;6893.4;4.22;1.57
FP;1.06884;2.512;470.0;10.3628;32361.2;3736.0;9222.0;3.42;4.94
FP;5.4561177;3.1;1360.0;5.78741;796.96;1480.0;7465.0;4.31;1.51
FP;1.7380504;1.496;956.0;4.42263;787.969;1476.0;6026.0;4.16;1.45
FP;1.99143;4.136;16745.8;;108701.0;5058.0;9458.2;;
FP;5.7785318;2.348;4990.0;42.6903;2264.51;1921.0;8224.0;3.81;2.92
APC;1132.0244686;4.119;18121.2;30.6957;449.947;1283.0;5984.0;3.98;2.07
APC;6.1982658;1.912;3896.0;7.84585;234.343;;5722.0;4.35582;1.11
FP;1.41072;2.623;500.0;8.4993;2001.09;1863.0;5197.0;;3.84
PC;6.5601782;4.058;2474.0;28.2675;20126.7;3318.0;9976.0;4.01;2.62
FA;0.44482;1.058;1610.0;10.8884;14152.2;3038.0;7184.0;4.1;1.88
FP;1.532703;2.698;1250.0;10.8699;26916.4;3568.0;6023.1;4.24;1.39
FP;0.7131492;2.428;450.0;4.89712;18159.7;3234.0;5128.9;3.88;1.93
FP;4.52318;5.099;25109.1;;;;;;
CP;25.8386422;5.209;1806.0;4.31235;32.9135;667.0;5769.0;4.43;1.03
FP;0.78381;1.443;426.099;3.89595;9401.36;2743.0;7842.0;4.22;1.72
KP;4.4652986;2.502;14440.0;14.5331;259.687;1118.0;6051.2;4.35;1.18
PC;3.062624;1.767;580.0;;204.269;1053.0;5086.8;;
CP;11.0708575;2.1937617;1149.7328034;2.3337648;22.4219066;554.9934842;4356.0;4.53491;0.700727
FP;2.6380089;3.55;1683.0;12.8098;26423.9;3551.0;7495.0;3.88;2.5
FP;2.7260173;2.703;1165.0;4.98036;4788.29;2317.0;5256.0;4.59;0.79
FP;2.86876;2.422;1030.0;8.48351;2571.69;1983.0;8342.0;3.9;2.65
FP;0.5590256;0.688;660.0;4.22851;2015.68;1866.0;;;1.35
FP;2.958148;3.769;980.0;4.47387;4739.26;2311.0;6294.0;4.13;1.58
FP;0.98736;1.464;370.0;3.41784;2591.32;1987.0;6301.3;4.07;1.69
FP;3.99307;4.783;3892.81;6.35126;1282.52;1667.0;4731.1;4.35;0.93
FP;8.6795072;3.628;10160.0;24.132;578.958;1366.0;6057.0;4.43;1.14
APC;6.5560604;2.703;861.0;13.1465;1056.97;1588.0;8918.0;3.51;4.58
FP;1.3812787;2.4;1573.0;5.91488;24595.6;3488.0;6483.0;4.28;1.38
APC;2.2813432;1.1601933;1126.6619488;12.7387194;5760.9720984;2221.9981475;6174.0;4.27404;2.35511
FP;5.48923;3.29;910.0;11.8401;2592.62;1987.0;6004.0;4.06;1.62
FP;7.3845072;4.531;25160.0;23.6091;514.397;;6149.2;;1.43
FP;0.43889;0.947;650.0;6.69456;14357.3;3049.0;7111.0;3.91;2.32
FP;2.3359622;6.0165684;3066.2492749;18.3852989;7363.4830838;2362.6020308;7577.0;4.05;2.0780001
PC;6.8674054;3.488;779.0;2.4024;297.944;1157.0;6051.5;4.48;1.03
PC;14.431887;3.265;1687.0;3.73311;52.4908;749.0;6051.5;4.48;1.03
FP;12.64001;6.893;9458.38;;703.834;1434.0;5195.1;;
CP;10.5739824;4.04;5460.0;9.43898;171.146;1007.0;6519.0;4.36;1.27
KP;9.9783319;4.2281711;179.2248456;2.0515332;300.9646623;1062.3035336;6073.5;4.1;1.47131
CP;4.4247042;1.318;2447.0;8.3621;465.179;1293.0;6594.0;4.23;1.49
KP;2.2222094;2.461;87.0;1.39527;2005.35;1864.0;6594.0;4.23;1.49
APC;4.7182888;4.046;3000.0;15.2763;876.886;1516.0;6112.0;;2.74
CP;1.0082361;1.41;228.0;1.7202;1882.94;1835.0;5795.29;4.438;1.13
CP;1.2168732;0.86;1240.0;3.43106;153.719;980.0;4634.6;4.51;0.78
CP;1.4520486;1.339;393.0;1.404;266.85;1125.0;4184.0;4.57376;0.69
APC;4.731977;0.361;3470.0;6.97384;3.01841;367.0;4223.45;4.61744;0.66
PC;6.1182129;0.6671441;1805.1895773;6.1579891;149.0299553;891.1240042;5427.0;4.51461;0.890109
APC;3.0197807;3.5896763;12016.7483851;17.9176077;2558.7198805;1813.9505159;7128.0;4.23768;1.58815
PC;14.4204896;5.1737619;1061.4991496;4.7909139;186.8796664;942.9968937;6383.0;4.24518;1.41048
CP;1.0697621;1.356;376.0;1.60037;1061.92;1590.0;4946.0;4.53834;0.8
CP;3.0726434;2.2602485;10471.4949697;19.9197757;2446.8848714;1793.7963398;7164.0;4.25661;1.55831
FA;0.6763235;4.916459;30.1617977;1.700035;42572.1587375;3663.5419408;8475.0;3.82228;2.9486499
KP;2.8997405;1.849;13760.0;10.0433;176.587;1015.0;5224.0;4.55801;0.82
PC;0.8533534;1.2018737;25080.3290695;12.600718;262.1025386;1026.213105;3658.0;4.438;0.608076
CP;6.9561134;3.3628003;15989.231101;12.090823;136.9557694;872.4987884;5387.0;4.46259;0.940037
APC;2.8879675;3.6626399;23489.3314084;;634.2192374;1279.9105013;5780.0;4.438;
CP;13.001789;4.4847322;1339.5837664;3.84805;90.515093;786.6834253;5914.0;4.46;1.00826
FP;2.7556532;3.3967282;2854.4589288;6.4145519;207.2386368;967.6926252;4993.0;4.66918;0.696945
PC;4.8962484;2.362418;1186.0289925;3.5246468;95.080851;796.4215716;4528.99;4.48318;0.799965
APC;1.0318213;1.599;5577.0;28.2906;8422.18;2668.0;5810.6;4.13;1.49
FP;0.78999;1.153;5750.0;1.99;5497.38;2398.0;5558.0;4.43;1.1
FP;12.80758;3.596;27112.7;11.4222;28.4034;643.0;5094.4;;0.63
FP;11.35626;6.047;2190.0;12.9372;1493.65;1731.0;6314.0;3.87;2.14
FP;0.6412558;1.1161082;1029.5348333;4.841202;10373.5192117;2573.9569471;5854.65;4.1262;1.47292
KP;2.3109689;3.4303821;6829.4236495;17.30428;4324.0354536;2068.197749;6371.0;3.94807;1.95411
CP;7.4341456;2.424;701.0;1.97737;48.0098;733.0;5064.0;4.57887;0.78
CP;2.650232;2.03;6449.0;15.9327;1454.53;1720.0;7400.0;4.11;1.94
PC;6.1095756;2.441;510.0;2.19963;117.102;916.0;5587.0;4.51;0.91
APC;12.4379715;1.7137815;123693.2601599;24.6478297;3.4868062;348.5191947;3275.0;4.75761;0.476997
PC;29.871853;4.6960535;712.5668187;2.4078494;12.0302137;474.9939578;5393.86;4.67802;0.735511
PC;0.6858178;1.3936363;148.2277582;0.9996714;2010.0397143;1707.7366899;5142.0;4.54622;0.82354
PC;0.8675883;1.3814953;321.4840933;1.4302423;1118.0589981;1474.8095115;5011.22;4.6136;0.74524
CP;18.840891;5.765;331.0;2.00342;94.5008;868.0;6093.0;4.32207;1.22
CP;5.1396666;0.8991981;769.5996824;2.259057;143.9144538;883.3765229;5374.0;5.96065;0.815924
CP;9.4280902;1.377;799.0;2.49195;25.1545;623.0;5374.0;5.96065;0.82
CP;27.6438617;5.321;560.0;3.68027;68.4355;801.0;5873.0;4.043;1.62
CP;6.267832;2.789;321.0;1.99779;203.434;1052.0;5950.0;4.438;1.15
PC;15.5174519;5.322;434.0;2.43592;207.048;1056.0;5780.0;4.438;1.34
PC;4.6274206;4.6582573;152.4142924;1.43332;557.8163511;1239.4886654;5780.0;4.438;1.34
PC;22.092974;5.813;435.0;2.33525;64.932;790.0;5885.0;4.27782;1.24
CP;0.4090681;0.6165726;1281.2294665;1.1833779;207.0242436;967.4422529;3328.0;4.91612;0.308799
CP;23.5407467;4.025;956.0;2.11441;16.8576;564.0;5236.0;4.63898;0.75
CP;0.4702719;1.3258819;209.49313;1.4344026;5028.6262848;2147.7419002;5466.0;4.48625;0.92499
PC;9.8130697;3.91;630.0;2.67352;175.261;1013.0;6240.0;4.46607;1.06
PC;4.7842093;2.947;390.0;2.14401;428.772;1267.0;6240.0;4.46607;1.06
PC;6.3170657;2.4466954;688.3375977;2.4720516;108.3220651;822.8089031;5180.0;4.54308;0.83031
PC;4.5057387;1.885675;428.7456455;1.7133121;169.9741138;920.906304;5180.0;4.54308;0.83031
FA;1.2273079;4.8114753;66.4147779;3.6075647;10396.9641276;2575.4100491;6906.0;4.438;4.12041
CP;8.0970819;3.127852;4723.0724376;2.6354043;5.3632275;388.1291894;3391.0;4.84373;0.381586
FA;;3.417725;2167.3207374;3.492429;1.3124685;272.9870031;5780.0;4.64751;0.604385
PC;2.3691849;1.6840374;699.3113402;1.614201;427.9831307;1160.0492093;5780.0;4.64751;0.604385
PC;5.13002;4.78;3376.0;8.86428;842.866;1501.0;5430.7;4.4;1.58
CP;2.0439268;1.008937;465.1929875;1.0924808;44.9492524;660.3898166;3407.0;4.7606;0.473603
CP;16.5379864;2.796;608.0;2.51948;53.0216;751.0;5781.0;4.43068;1.03
CP;11.0619937;1.7587777;3249.1164334;1.6184944;2.0225025;304.152939;3248.0;4.95407;0.275364
CP;6.5886877;1.678;852.0;2.12746;28.9612;646.0;4920.0;4.64;0.71
CP;4.3135263;1.874;274.0;1.17405;142.833;963.0;4920.0;4.64;0.71
PC;2.6794168;2.988801;13578.3447901;13.6925582;1027.9022729;1444.134709;6075.0;4.38;1.14394
APC;3.6231364;2.385;17749.0;18.4921;483.742;1306.0;6458.8;4.32;1.35
CP;18.712253;6.475;6066.0;10.3984;171.765;1008.0;6125.0;4.29;1.27
APC;6.3768174;2.752;2760.0;;774.775;1469.0;6393.0;;
KP;2.7759678;3.074;13613.0;15.4018;1597.59;1761.0;6140.0;4.32;1.24
FA;9.155934;3.1412022;908.2412562;2.4949092;66.1504006;727.3657867;5219.0;4.55718;0.82204
FP;6.30556;2.946;860.0;;;;;;
FP;6.8424983;3.3079378;8029.880305;16.4578474;215.5002138;977.1959895;5766.0;4.438;1.1282001
APC;3.5686777;2.5811179;20121.1854664;20.2503751;876.963913;1387.9223847;6046.0;4.26929;1.28529
CP;2.1779407;2.098;110.0;1.28228;759.183;1462.0;5801.89;4.25132;1.26
KP;2.8791023;2.7497683;11426.6170088;12.0920506;693.2320081;1308.6978872;5583.0;4.33946;1.1145999
PC;11.3125266;2.5943007;861.7265878;2.686447;56.1140618;698.0518398;5290.0;4.53286;0.854841
KP;1.4200248;1.431;23730.0;12.5242;382.328;1231.0;4910.0;4.57248;0.77
PC;1.8718991;1.475;920.0;2.40733;167.099;1001.0;4201.0;4.5079;0.75
CP;5.9711357;1.5478671;1437.1086027;1.8721145;18.0882455;525.9795517;3834.0;4.74552;0.490737
CP;15.5324385;1.7640717;2937.4953214;2.013576;2.1399188;308.4743596;3382.0;4.85532;0.369306
CP;1.880531;1.1911684;1214.0066593;1.4548629;35.7280633;623.5511988;3382.0;4.85532;0.369306
KP;3.0929386;0.8776502;254.2319025;1.2815317;192.9304989;950.5390679;4884.29;4.59034;0.750598
KP;6.7650398;1.421;269.0;1.39215;64.6487;789.0;4884.29;4.59034;0.75
FP;3.4231002;2.4377583;8643.1016455;35.4084057;3086.1129325;1900.9587948;5620.9;3.6;2.6126101
CP;2.5272822;1.265861;1847.4872236;2.2007181;45.3608214;661.896336;3624.0;4.74607;0.49012
CP;20.7724316;5.508;1415.0;3.91576;209.722;1060.0;5625.56;4.46798;0.97
CP;52.5637056;6.5;1193.0;3.28372;14.3711;542.0;5625.56;4.46798;0.97
CP;6.3634106;2.692302;2368.6952027;4.4784698;110.0200699;826.0146095;5103.0;4.50257;0.859483
CP;5.2544884;2.898;567.0;2.1916;284.941;1144.0;5958.0;4.48217;0.99
FP;5.222621;4.693629;15867.9920175;3.7216015;2.7908584;329.6508495;3453.0;4.95337;0.275946
PC;8.4953513;0.9060555;718.4869448;5.2961699;2555.3062468;1813.345207;10012.0;4.29876;1.88016
KP;1.2174936;2.57;6969.0;12.9438;5165.92;2361.0;6596.04;4.2467;1.46
KP;2.7324809;2.2139341;9548.2806012;18.2785375;2531.1335542;1809.0414376;6695.0;4.17494;1.61271
CP;10.1802014;4.613;11500.0;12.3422;261.013;1119.0;5623.0;4.4;1.04
FP;16.6828999;1.804;2054.0;17.1854;15.2595;550.0;6423.0;3.74;2.63
CP;4.86709;3.103;4210.0;7.42915;435.152;1272.0;5814.3;4.34;1.15
FP;3.354053;1.8984151;6389.1712796;;11694.6627862;2652.2635415;8181.0;;
FP;2.1853174;1.656;1168.0;14.8742;2412.11;1952.0;8332.0;3.54;4.02
PC;5.7121916;4.775;7555.0;15.4584;1009.66;1570.0;6720.0;4.09;1.79
FP;5.0037857;4.154;1950.0;6.77338;2812.53;2028.0;6109.0;4.42;1.09
FP;1.1623941;1.266;1099.0;8.21669;1464.16;1723.0;5843.7;3.82;2.23
FA;2.9551881;1.361;230.0;5.60201;158.866;989.0;5054.0;;6.17
